TimeStamp	POS_X	POS_Y	POS_Z	Q_W	Q_X	Q_Y	Q_Z	ImageFile
0	-11.471596717834473	14.453317642211914	-23.927814483642578	0.8071421786225766	-0.18059003794679132	-0.31161111010338866	-0.467768380443688	C:\Users\laurel\dev\ff\scripts\data\3d_reconstruction\tmp\pose_00.png
1	-12.109915733337402	15.198381423950195	-24.700353622436523	0.8162278641744759	-0.18137543012703358	-0.3517201893981848	-0.4209132160684811	C:\Users\laurel\dev\ff\scripts\data\3d_reconstruction\tmp\pose_01.png
2	-11.291709899902344	6.471181869506836	-24.373231887817383	0.8272285582515312	-0.17198931024619563	-0.3974822242149484	-0.35793920015453545	C:\Users\laurel\dev\ff\scripts\data\3d_reconstruction\tmp\pose_02.png
3	-11.156498908996582	2.528249740600586	-24.40956687927246	0.8402353394482809	-0.14458036162030244	-0.4459895737886488	-0.27238647809279026	C:\Users\laurel\dev\ff\scripts\data\3d_reconstruction\tmp\pose_03.png
4	-11.604127883911133	-1.2364391088485718	-24.29356575012207	0.8532568939440535	-0.09063299220877112	-0.48855124256111093	-0.1582909253628442	C:\Users\laurel\dev\ff\scripts\data\3d_reconstruction\tmp\pose_04.png
5	-11.460330963134766	-5.14827299118042	-24.285253524780273	0.8602766453471102	-0.011202126638916657	-0.5093531603401172	-0.018919933420148142	C:\Users\laurel\dev\ff\scripts\data\3d_reconstruction\tmp\pose_05.png
6	-11.230950355529785	-9.031002044677734	-24.3331241607666	0.85596111016367	0.07202771569983722	-0.4967264787392683	0.12411845703894453	C:\Users\laurel\dev\ff\scripts\data\3d_reconstruction\tmp\pose_06.png
7	-11.394450187683105	-12.885869979858398	-24.370738983154297	0.8437707715987992	0.133421082923627	-0.45810364661920205	0.24574529208357748	C:\Users\laurel\dev\ff\scripts\data\3d_reconstruction\tmp\pose_07.png
8	-11.463881492614746	-16.7890567779541	-24.380529403686523	0.8304237365993106	0.167000726233228	-0.40998471129069564	0.3382598285902398	C:\Users\laurel\dev\ff\scripts\data\3d_reconstruction\tmp\pose_08.png
9	-10.113040924072266	-21.10692596435547	-24.41411018371582	0.7971979059736851	0.19993390446685047	-0.3631800685247262	0.43886463788073304	C:\Users\laurel\dev\ff\scripts\data\3d_reconstruction\tmp\pose_09.png
