TimeStamp	POS_X	POS_Y	POS_Z	Q_W	Q_X	Q_Y	Q_Z	ImageFile
0	-3.5289912	-17.0539488	-10.495195200000001	0.7734558115176434	0.16060811627146543	-0.21654760986697807	0.573653443533824	C:\Users\laurel\dev\ff\scripts\data\3d_reconstruction\angel\v1_shortened\drone2\images\pose_00.png
1	-1.6997232	-18.246648	-17.502072000000002	0.6865304386819081	0.26877591038435283	-0.30647114488489263	0.6020887842446762	C:\Users\laurel\dev\ff\scripts\data\3d_reconstruction\angel\v1_shortened\drone2\images\pose_01.png
2	-8.8566576	-20.934816	-21.999768	0.7943364578830959	0.19864043582569493	-0.342450757331388	0.4607592079773048	C:\Users\laurel\dev\ff\scripts\data\3d_reconstruction\angel\v1_shortened\drone2\images\pose_02.png
3	-12.192902400000001	-21.78036	-22.742328000000004	0.8291140515965421	0.16758566884705126	-0.33437172670659737	0.41554841044275664	C:\Users\laurel\dev\ff\scripts\data\3d_reconstruction\angel\v1_shortened\drone2\images\pose_03.png
4	-9.399919200000001	-12.027489600000001	-14.939635200000001	0.8785690600262303	0.11684716694779594	-0.3717708018929489	0.2761333322885413	C:\Users\laurel\dev\ff\scripts\data\3d_reconstruction\angel\v1_shortened\drone2\images\pose_04.png
5	-11.0279568	0.03180744	-23.27556	0.8488909239685914	-0.11255611675618392	-0.47580376401491686	-0.20081359001262009	C:\Users\laurel\dev\ff\scripts\data\3d_reconstruction\angel\v1_shortened\drone2\images\pose_05.png
6	-1.5445416	1.1979408	-23.62752	0.6345149886707458	-0.3642668409292253	-0.4567231255594173	-0.5060675689380248	C:\Users\laurel\dev\ff\scripts\data\3d_reconstruction\angel\v1_shortened\drone2\images\pose_06.png
7	-0.8571242400000001	0.8852591999999999	-19.733616	0.6202070294267624	-0.37266354785109934	-0.42483974109773065	-0.5440370530916765	C:\Users\laurel\dev\ff\scripts\data\3d_reconstruction\angel\v1_shortened\drone2\images\pose_07.png
8	0.66055248	0.13184303999999994	-19.48128	0.5403006255118243	-0.43403618161238483	-0.3846214506706467	-0.6097164642740751	C:\Users\laurel\dev\ff\scripts\data\3d_reconstruction\angel\v1_shortened\drone2\images\pose_08.png
9	-0.37167144	-8.7761856	-23.218440000000005	0.5670694027893717	0.43252433449063277	-0.4812028014006051	0.5097046756875498	C:\Users\laurel\dev\ff\scripts\data\3d_reconstruction\angel\v1_shortened\drone2\images\pose_09.png
