timestamp tx ty tz qx qy qz qw
1590105766928	-0.14253360395839804	-0.38062427834780616	0.7868014350721115	0.9640828883923748	-0.05744846801926509	0.06949394804186232	0.24982883944174702
1590105767197	-0.14254717234181874	-0.3806205360972917	0.7867982506473477	0.964076908845429	-0.05748776735123611	0.06948434946565005	0.2498455435170859
1590105767468	-0.14252404466237809	-0.38061427409937426	0.7867973158400534	0.9640809904546873	-0.05745627227856021	0.0695101674717973	0.24982985657803924
1590105767762	-0.14253750454467698	-0.38060760009846933	0.7867967970092405	0.9640845589085876	-0.057467170806836235	0.06949193495882723	0.24981865128362643
1590105768031	-0.14253467653854685	-0.38062558137939434	0.786799771871639	0.964082698409583	-0.05745213088456578	0.06949434626877596	0.24982861949903784
1590105768330	-0.10565901878641318	-0.382827494968846	0.7942253693825306	0.9541712882135756	-0.03842919141999155	0.15401217544788542	0.25369390968145256
1590105768592	-0.06460906247934323	-0.3783496005302647	0.8162692686445012	0.9010002403465134	0.008322803764316752	0.35084804522311813	0.25501950316817457
1590105768823	-0.038409807068947366	-0.3676604232672727	0.8460854313244828	0.8220118691979247	0.048870542784892716	0.5107681351907105	0.24703050220458211
1590105769053	-0.02613352453771582	-0.35351677865439257	0.8782237113462833	0.7211779474693398	0.08607611405736705	0.6471563153301753	0.23169370772846642
1590105769270	-0.026561352042028197	-0.3370547873688669	0.9108891530146697	0.5983730170491813	0.12071417522340386	0.7639182537144089	0.20930055425039235
1590105769487	-0.03860442113089496	-0.32118594802163997	0.9386282975341822	0.4573907938753413	0.15158918064136068	0.8574418784305803	0.18057631933341634
1590105769695	-0.06089908282340811	-0.30680182886809504	0.9601891786581406	0.29469194608292176	0.17895135016987068	0.9274890490168942	0.14455841428286956
1590105769892	-0.09028919096135227	-0.29592991040562616	0.9725007596062653	0.13033980585811564	0.19954276569392299	0.9654108312731048	0.10571729531472958
1590105770094	-0.12126261040124618	-0.28989485499284895	0.9746866295120666	-0.03795774540296475	0.21404714270937092	0.9740043998287126	0.0637060387733183
1590105770297	-0.15247951360076908	-0.28853645612099427	0.9674184418986869	-0.19687495943244132	0.22180799150113728	0.9547522385745385	0.022127543732042586
1590105770486	-0.17934612283058288	-0.29228917705043816	0.9512876270347408	-0.35821796793397204	0.22351815815472173	0.9062078315298916	-0.022514139962882877
1590105770686	-0.19808340838424754	-0.3000429463739629	0.9298104872697288	-0.5014610171562482	0.21881779741681506	0.8345764177098378	-0.06432591086715264
1590105770898	-0.20934519754610326	-0.3122483695004776	0.9018325607057583	-0.6373511560863686	0.20733849122853745	0.7344988553071065	-0.10632819683881387
1590105771138	-0.20926105690602284	-0.3275744967581331	0.8713128271514045	0.7591114017131606	-0.18856271021888504	-0.6054566177173193	0.14702471957563176
1590105771370	-0.19493551532084608	-0.3449762585984879	0.8411394463855952	0.8669539059808277	-0.15938389862027202	-0.43346024464741	0.18734971063600936
1590105771609	-0.16840634021671463	-0.35991085054867844	0.8198550079026117	0.9348190076048317	-0.12477462097559582	-0.25080270763100193	0.21827212104634908
1590105771867	-0.13306453612525437	-0.370650283463266	0.8097261668547289	0.9646404387689089	-0.08704411599862988	-0.06649634927582664	0.23972980894067208
1590105772110	-0.09333852563943926	-0.37574040852253837	0.8123347834039748	0.9600372010051351	-0.048055431720095396	0.11187560868892495	0.25199820703509673
1590105772372	-0.057969536619752404	-0.3744091615534431	0.826264549543284	0.9281254413855272	-0.011166778812039658	0.27021540492511675	0.25581654177366747
1590105772624	-0.026252290674852408	-0.36648020046013474	0.8522930391744586	0.8632497066362278	0.02970189696059095	0.43645114287262365	0.25184944152129807
1590105772852	-0.007036458654012617	-0.3532267254297937	0.8848086595301129	0.7694718466300616	0.06970684325962721	0.5879748771320904	0.23945683767227008
1590105773072	-0.0017348996071300249	-0.337824292988173	0.9172912171031176	0.6560805742640498	0.10553072192688	0.714096186556077	0.220200325042936
1590105773283	-0.008971046195867055	-0.32129381826882736	0.9478603305082864	0.5227792536528293	0.13825027376581847	0.8184529243315929	0.19422544737219916
1590105773493	-0.02649228368229667	-0.3062217699992076	0.9722972653525133	0.3737285872871869	0.16664247659500353	0.8978750935500935	0.1624116511245979
1590105773683	-0.052007439217252066	-0.2938754616917395	0.9888065169031468	0.2132434000002658	0.18995948593309445	0.95008084346046	0.12565443466038986
1590105773876	-0.08050450064219608	-0.28580015441646667	0.995836253482924	0.054753985372475916	0.20686583492698762	0.9729413725034085	0.08714133977036728
1590105774072	-0.11027834808946452	-0.282025407848547	0.9938801382711095	-0.10533573471189307	0.21806338540424533	0.9691259916244216	0.04634172306601114
1590105774268	-0.14084140544919266	-0.2811018256268975	0.9860065213429715	-0.12202643368819968	0.21886773978702145	0.9671826719328586	0.042001679426857036
1590105774463	-0.17110292727241624	-0.2808024257655615	0.976904717838768	-0.20510774678543847	0.22210078208388218	0.9529996745182834	0.019841249314857704
1590105774672	-0.19725399180043302	-0.2847497455958643	0.9606252321212814	-0.3660314750070795	0.22342539000652634	0.903043875620912	-0.024775251928811942
