TimeStamp	POS_X	POS_Y	POS_Z	Q_W	Q_X	Q_Y	Q_Z	ImageFile
0	-3.465855836868286	-17.060117721557617	-10.982213020324707	0.7734558115176434	0.16060811627146543	-0.21654760986697807	0.573653443533824	C:\Users\laurel\dev\ff\scripts\data\3d_reconstruction\tmp\pose_00.png
1	-0.9121132493019104	-18.297452926635742	-17.422107696533203	0.6865304386819081	0.26877591038435283	-0.30647114488489263	0.6020887842446762	C:\Users\laurel\dev\ff\scripts\data\3d_reconstruction\tmp\pose_01.png
2	-9.076172828674316	-21.003427505493164	-21.755165100097656	0.7943364578830959	0.19864043582569493	-0.342450757331388	0.4607592079773048	C:\Users\laurel\dev\ff\scripts\data\3d_reconstruction\tmp\pose_02.png
3	-12.38607120513916	-21.968143463134766	-22.517616271972656	0.8291140515965421	0.16758566884705126	-0.33437172670659737	0.41554841044275664	C:\Users\laurel\dev\ff\scripts\data\3d_reconstruction\tmp\pose_03.png
4	-9.056572914123535	-11.975224494934082	-15.015722274780273	0.8785690600262303	0.11684716694779594	-0.3717708018929489	0.2761333322885413	C:\Users\laurel\dev\ff\scripts\data\3d_reconstruction\tmp\pose_04.png
5	-11.176973342895508	0.13049905002117157	-23.265357971191406	0.8488909239685914	-0.11255611675618392	-0.47580376401491686	-0.20081359001262009	C:\Users\laurel\dev\ff\scripts\data\3d_reconstruction\tmp\pose_05.png
6	-1.4314930438995361	1.2878491878509521	-24.126012802124023	0.6345149886707458	-0.3642668409292253	-0.4567231255594173	-0.5060675689380248	C:\Users\laurel\dev\ff\scripts\data\3d_reconstruction\tmp\pose_06.png
7	-0.9845219850540161	0.852614164352417	-19.79835319519043	0.6202070294267624	-0.37266354785109934	-0.42483974109773065	-0.5440370530916765	C:\Users\laurel\dev\ff\scripts\data\3d_reconstruction\tmp\pose_07.png
8	-1.0415416955947876	0.8707993030548096	-19.792558670043945	0.5403006255118243	-0.43403618161238483	-0.3846214506706467	-0.6097164642740751	C:\Users\laurel\dev\ff\scripts\data\3d_reconstruction\tmp\pose_08.png
9	-0.14987966418266296	-9.0426607131958	-22.876651763916016	0.5670694027893717	0.43252433449063277	-0.4812028014006051	0.5097046756875498	C:\Users\laurel\dev\ff\scripts\data\3d_reconstruction\tmp\pose_09.png
