TimeStamp	POS_X	POS_Y	POS_Z	Q_W	Q_X	Q_Y	Q_Z	ImageFile
0	-3.4652647972106934	-17.060224533081055	-10.982550621032715	0.7734558115176434	0.16060811627146543	-0.21654760986697807	0.573653443533824	C:\Users\laurel\dev\ff\scripts\data\3d_reconstruction\tmp\pose_00.png
1	-0.910601019859314	-18.296228408813477	-17.41322898864746	0.6865304386819081	0.26877591038435283	-0.30647114488489263	0.6020887842446762	C:\Users\laurel\dev\ff\scripts\data\3d_reconstruction\tmp\pose_01.png
2	-9.073368072509766	-21.00255584716797	-21.75609016418457	0.7943364578830959	0.19864043582569493	-0.342450757331388	0.4607592079773048	C:\Users\laurel\dev\ff\scripts\data\3d_reconstruction\tmp\pose_02.png
3	-12.37055492401123	-21.963930130004883	-22.55129051208496	0.8291140515965421	0.16758566884705126	-0.33437172670659737	0.41554841044275664	C:\Users\laurel\dev\ff\scripts\data\3d_reconstruction\tmp\pose_03.png
4	-9.05296516418457	-11.908796310424805	-14.99487018585205	0.8785690600262303	0.11684716694779594	-0.3717708018929489	0.2761333322885413	C:\Users\laurel\dev\ff\scripts\data\3d_reconstruction\tmp\pose_04.png
5	-11.184903144836426	0.17051127552986145	-23.287445068359375	0.8488909239685914	-0.11255611675618392	-0.47580376401491686	-0.20081359001262009	C:\Users\laurel\dev\ff\scripts\data\3d_reconstruction\tmp\pose_05.png
6	-1.4273978471755981	1.2779422998428345	-24.123525619506836	0.6345149886707458	-0.3642668409292253	-0.4567231255594173	-0.5060675689380248	C:\Users\laurel\dev\ff\scripts\data\3d_reconstruction\tmp\pose_06.png
7	-0.9933475255966187	0.8562566041946411	-19.799043655395508	0.6202070294267624	-0.37266354785109934	-0.42483974109773065	-0.5440370530916765	C:\Users\laurel\dev\ff\scripts\data\3d_reconstruction\tmp\pose_07.png
8	-1.0507445335388184	0.8740684986114502	-19.79334831237793	0.5403006255118243	-0.43403618161238483	-0.3846214506706467	-0.6097164642740751	C:\Users\laurel\dev\ff\scripts\data\3d_reconstruction\tmp\pose_08.png
9	-0.14772172272205353	-9.046545028686523	-22.885433197021484	0.5670694027893717	0.43252433449063277	-0.4812028014006051	0.5097046756875498	C:\Users\laurel\dev\ff\scripts\data\3d_reconstruction\tmp\pose_09.png
10	12.770855903625488	-15.990219116210938	-23.01924705505371	0.31393087988836915	0.3945017116342971	-0.14548521440091886	0.8512636809830681	C:\Users\laurel\dev\ff\scripts\data\3d_reconstruction\tmp\pose_10.png
11	6.527658939361572	-10.110737800598145	-9.312987327575684	0.28520746013561493	0.30460662041811115	-0.09613639314210072	0.9036754425091323	C:\Users\laurel\dev\ff\scripts\data\3d_reconstruction\tmp\pose_11.png
12	11.98160457611084	-11.864181518554688	-8.745850563049316	0.24082635154457502	0.19032707922913622	-0.04822272505898653	0.9505013624933529	C:\Users\laurel\dev\ff\scripts\data\3d_reconstruction\tmp\pose_12.png
13	13.337553024291992	-12.335424423217773	-9.157590866088867	0.21202283387390156	0.19284001615689456	-0.042719264243984055	0.9570967090880322	C:\Users\laurel\dev\ff\scripts\data\3d_reconstruction\tmp\pose_13.png
