TimeStamp	POS_X	POS_Y	POS_Z	Q_W	Q_X	Q_Y	Q_Z	ImageFile
0	33.98676681518555	47.735286712646484	-35.88541030883789	-0.3145137591318895	0.3374191813317521	0.12073043263209177	0.8790071701749343	C:\Users\laurel\dev\ff\scripts\data\report\airsim\Building_03_C_airsim\optimized_2D\pose_00.png
1	40.52202224731445	22.518178939819336	-20.71048355102539	0.19212650366591433	0.1703113885136007	-0.03387710077833144	0.9658851044539428	C:\Users\laurel\dev\ff\scripts\data\report\airsim\Building_03_C_airsim\optimized_2D\pose_01.png
2	38.963134765625	48.67626190185547	-31.479389190673828	-0.35442749544596414	0.16201231505044184	0.0624951947908854	0.9188185272921858	C:\Users\laurel\dev\ff\scripts\data\report\airsim\Building_03_C_airsim\optimized_2D\pose_02.png
3	7.31466007232666	63.84724807739258	-26.96533203125	0.7738622848954556	-0.11739168171054154	-0.1504236742588148	-0.6039278215509847	C:\Users\laurel\dev\ff\scripts\data\report\airsim\Building_03_C_airsim\optimized_2D\pose_03.png
4	16.46419906616211	62.07733154296875	-33.164146423339844	0.6761429956465523	-0.24710904887652563	-0.2595469469558598	-0.6437415239660891	C:\Users\laurel\dev\ff\scripts\data\report\airsim\Building_03_C_airsim\optimized_2D\pose_04.png
5	0.19401393830776215	64.1296615600586	-20.099449157714844	0.7966299761472491	-0.129528795447275	-0.18391679165121605	-0.5610502674107375	C:\Users\laurel\dev\ff\scripts\data\report\airsim\Building_03_C_airsim\optimized_2D\pose_05.png
6	-6.587982177734375	58.3444709777832	-17.75552749633789	0.8737050259278443	-0.09347945574052285	-0.18571204373769978	-0.4397863886651665	C:\Users\laurel\dev\ff\scripts\data\report\airsim\Building_03_C_airsim\optimized_2D\pose_06.png
7	-12.604531288146973	56.190330505371094	-10.973712921142578	0.9188185681698171	-0.04000135017958571	-0.09657173258872057	-0.3805871154493456	C:\Users\laurel\dev\ff\scripts\data\report\airsim\Building_03_C_airsim\optimized_2D\pose_07.png
8	-19.74031639099121	30.142431259155273	-11.11934757232666	0.9902681770680446	-8.298224626662289e-10	-0.13917287713162896	-5.904412386500673e-09	C:\Users\laurel\dev\ff\scripts\data\report\airsim\Building_03_C_airsim\optimized_2D\pose_08.png
9	-3.6454787254333496	64.37266540527344	-10.726821899414062	0.8667760546627619	-0.042958920909650034	-0.07583317923570265	-0.4910226438256495	C:\Users\laurel\dev\ff\scripts\data\report\airsim\Building_03_C_airsim\optimized_2D\pose_09.png
10	19.04901123046875	66.03697204589844	-19.9315242767334	-0.689540836679702	1.7601100082777624e-08	3.6230683095491275e-08	0.7242471814042895	C:\Users\laurel\dev\ff\scripts\data\report\airsim\Building_03_C_airsim\optimized_2D\pose_10.png
11	3.1605911254882812	65.2130126953125	-18.374757766723633	0.817460118721238	-0.010049045080581308	-0.014269017391221925	-0.5757206529212286	C:\Users\laurel\dev\ff\scripts\data\report\airsim\Building_03_C_airsim\optimized_2D\pose_11.png
12	25.849443435668945	40.620914459228516	-62.10791778564453	-0.2690520922873368	0.5666353593935662	0.20274542791933192	0.7519504402110957	C:\Users\laurel\dev\ff\scripts\data\report\airsim\Building_03_C_airsim\optimized_2D\pose_12.png
13	31.84544563293457	31.74835205078125	-38.562198638916016	0.02081216996767185	0.5297596122543153	-0.013004875433163133	0.8477925644598874	C:\Users\laurel\dev\ff\scripts\data\report\airsim\Building_03_C_airsim\optimized_2D\pose_13.png
14	44.04111862182617	34.66860580444336	-28.029422760009766	-0.04799541952986948	0.20766155932892155	0.010201740129188865	0.9769692229704652	C:\Users\laurel\dev\ff\scripts\data\report\airsim\Building_03_C_airsim\optimized_2D\pose_14.png
15	48.32576370239258	22.464017868041992	-31.94770622253418	0.07195709238855584	0.20734844443595718	-0.015295063296652072	0.9754972514314332	C:\Users\laurel\dev\ff\scripts\data\report\airsim\Building_03_C_airsim\optimized_2D\pose_15.png
16	34.8199462890625	20.724565505981445	-32.0011100769043	0.27903926509440785	0.26376859420499393	-0.08001324146307753	0.9198700663347233	C:\Users\laurel\dev\ff\scripts\data\report\airsim\Building_03_C_airsim\optimized_2D\pose_16.png
17	37.121620178222656	28.724889755249023	-36.755531311035156	0.02241953445151969	0.40661407601630173	-0.009981813019504415	0.9132705447009702	C:\Users\laurel\dev\ff\scripts\data\report\airsim\Building_03_C_airsim\optimized_2D\pose_17.png
18	43.84761047363281	25.299640655517578	-28.123281478881836	0.07195709238855584	0.20734844443595718	-0.015295063296652072	0.9754972514314332	C:\Users\laurel\dev\ff\scripts\data\report\airsim\Building_03_C_airsim\optimized_2D\pose_18.png
19	-9.956750869750977	8.237255096435547	-20.724313735961914	0.9069053328369154	0.0730195311293004	-0.17628464368810587	0.37565249669566525	C:\Users\laurel\dev\ff\scripts\data\report\airsim\Building_03_C_airsim\optimized_2D\pose_19.png
20	-20.746198654174805	29.623973846435547	-22.65754508972168	0.9612616215418839	-1.6434691610381345e-09	-0.2756373525624613	-5.73147444277808e-09	C:\Users\laurel\dev\ff\scripts\data\report\airsim\Building_03_C_airsim\optimized_2D\pose_20.png
21	-9.302643775939941	61.034423828125	-5.300234794616699	0.9142097703259497	-3.7185339725741254e-08	-2.418220766136366e-08	-0.4052412432927396	C:\Users\laurel\dev\ff\scripts\data\report\airsim\Building_03_C_airsim\optimized_2D\pose_21.png
22	-21.38350486755371	29.83660125732422	-1.3726040124893188	0.9996989419827378	2.7226757663655007e-09	-3.8853836592149304e-08	0.024541038170171364	C:\Users\laurel\dev\ff\scripts\data\report\airsim\Building_03_C_airsim\optimized_2D\pose_22.png
