TimeStamp	POS_X	POS_Y	POS_Z	Q_W	Q_X	Q_Y	Q_Z	ImageFile
23	-40.099327087402344	10.386746406555176	-45.57120132446289	-0.39953280413667175	0.5397862190328981	0.32353507120062147	0.6665804635818889	C:\Users\laurel\dev\ff\scripts\data\report\airsim\Building_07_A_airsim\optimized_2D\pose_23.png
24	-40.5628776550293	23.021808624267578	-42.83342361450195	-0.6184494794142801	0.3428122425036692	0.34281221597946726	0.6184494098019173	C:\Users\laurel\dev\ff\scripts\data\report\airsim\Building_07_A_airsim\optimized_2D\pose_24.png
25	-34.369144439697266	11.29585075378418	-40.5998649597168	0.5216472801360117	0.45569961624466865	-0.39308959720540265	0.6047337559878623	C:\Users\laurel\dev\ff\scripts\data\report\airsim\Building_07_A_airsim\optimized_2D\pose_25.png
26	-24.483972549438477	2.581693649291992	-51.15467834472656	-0.5647205381245474	0.42554760543212766	0.4255476031384682	0.5647205378021949	C:\Users\laurel\dev\ff\scripts\data\report\airsim\Building_07_A_airsim\optimized_2D\pose_26.png
27	-10.639229774475098	12.670507431030273	-6.810122966766357	-0.31368161861988253	4.460796752709452e-08	-1.2592262500602112e-08	0.949528287174458	C:\Users\laurel\dev\ff\scripts\data\report\airsim\Building_07_A_airsim\optimized_2D\pose_27.png
28	-20.270755767822266	-2.2281417846679688	-4.052715301513672	0.0735648285652454	2.8388397674369562e-08	-3.4055218249153623e-09	0.9972905857514378	C:\Users\laurel\dev\ff\scripts\data\report\airsim\Building_07_A_airsim\optimized_2D\pose_28.png
29	-20.23011589050293	-2.1805450916290283	-48.502479553222656	1.0	0.0	0.0	0.0	C:\Users\laurel\dev\ff\scripts\data\report\airsim\Building_07_A_airsim\optimized_2D\pose_29.png
30	-46.11085891723633	10.170347213745117	-48.57233810424805	-0.5647205381245474	0.42554760543212766	0.4255476031384682	0.5647205378021949	C:\Users\laurel\dev\ff\scripts\data\report\airsim\Building_07_A_airsim\optimized_2D\pose_30.png
31	-45.68854904174805	20.535722732543945	-37.77891159057617	-0.6184494794142801	0.3428122425036692	0.34281221597946726	0.6184494098019173	C:\Users\laurel\dev\ff\scripts\data\report\airsim\Building_07_A_airsim\optimized_2D\pose_31.png
32	-55.767147064208984	23.545623779296875	-38.78860855102539	0.6047336726778094	-0.39308952480914044	-0.455699738558233	-0.5216473302583375	C:\Users\laurel\dev\ff\scripts\data\report\airsim\Building_07_A_airsim\optimized_2D\pose_32.png
33	-61.65633773803711	15.25255298614502	-25.56348419189453	0.8566520191048206	0.07336539230182473	-0.49458832113490536	0.12707230453406285	C:\Users\laurel\dev\ff\scripts\data\report\airsim\Building_07_A_airsim\optimized_2D\pose_33.png
34	-56.34393310546875	-7.707825660705566	-49.975730895996094	-0.5647205381245474	0.42554760543212766	0.4255476031384682	0.5647205378021949	C:\Users\laurel\dev\ff\scripts\data\report\airsim\Building_07_A_airsim\optimized_2D\pose_34.png
35	-65.79222106933594	-7.13681697845459	-35.720726013183594	0.9707914590093908	0.025450629216834546	-0.20634803039219982	0.1197355758856885	C:\Users\laurel\dev\ff\scripts\data\report\airsim\Building_07_A_airsim\optimized_2D\pose_35.png
36	-70.12596130371094	-1.7147589921951294	-10.151226043701172	0.9948611438089725	0.005131603748317496	-0.06956762080632609	0.07338512250004015	C:\Users\laurel\dev\ff\scripts\data\report\airsim\Building_07_A_airsim\optimized_2D\pose_36.png
37	-52.25825500488281	-10.522940635681152	-48.706268310546875	-0.5647205381245474	0.42554760543212766	0.4255476031384682	0.5647205378021949	C:\Users\laurel\dev\ff\scripts\data\report\airsim\Building_07_A_airsim\optimized_2D\pose_37.png
38	-54.0301513671875	6.419793128967285	-48.84267044067383	0.8457501733777326	0.03898311963938819	-0.5284835645547594	0.06238611150855448	C:\Users\laurel\dev\ff\scripts\data\report\airsim\Building_07_A_airsim\optimized_2D\pose_38.png
39	-45.768192291259766	-24.895238876342773	-41.70170211791992	0.6030858241364261	0.35112200963310936	-0.33429584840139964	0.6334405841681734	C:\Users\laurel\dev\ff\scripts\data\report\airsim\Building_07_A_airsim\optimized_2D\pose_39.png
40	-55.9984016418457	22.63994789123535	-38.82518005371094	0.78999153389175	0.08830457750700176	-0.5953011977993258	0.11718413507291753	C:\Users\laurel\dev\ff\scripts\data\report\airsim\Building_07_A_airsim\optimized_2D\pose_40.png
41	-23.74217414855957	-25.425195693969727	-44.4018440246582	0.5084085685016001	0.38383293230444443	-0.27032557954270364	0.7218844761330254	C:\Users\laurel\dev\ff\scripts\data\report\airsim\Building_07_A_airsim\optimized_2D\pose_41.png
